,AC,Reserved,General,Female,Male
583,S21A4P13_parsed.csv,63,363,208,214
584,S21A16P18_parsed.csv,111,1051,550,591
585,S21A32P37_parsed.csv,7,32,0,39
586,S21A20P12_parsed.csv,19,468,226,253
587,S21A11P7_parsed.csv,60,720,395,375
588,S21A22P4_parsed.csv,72,505,280,289
589,S21A32P22_parsed.csv,7,37,6,38
590,S21A13P9_parsed.csv,24,264,130,154
591,S21A32P19_parsed.csv,4,8,0,12
592,S21A29P10_parsed.csv,40,302,169,169
593,S21A2P15_parsed.csv,183,700,440,440
594,S21A20P6_parsed.csv,80,708,371,405
595,S21A19P8_parsed.csv,59,545,302,291
596,S21A22P5_parsed.csv,60,592,345,300
597,S21A24P4_parsed.csv,49,586,325,302
598,S21A20P21_parsed.csv,108,802,437,465
599,S21A9P22_parsed.csv,157,1077,589,623
600,S21A11P5_parsed.csv,58,416,225,246
601,S21A9P10_parsed.csv,71,452,232,291
602,S21A3P16_parsed.csv,47,276,153,168
603,S21A6P10_parsed.csv,45,426,253,215
604,S21A5P6_parsed.csv,100,614,328,379
605,S21A22P6_parsed.csv,39,489,267,257
606,S21A16P13_parsed.csv,45,546,287,297
607,S21A9P18_parsed.csv,181,452,276,345
608,S21A13P5_parsed.csv,82,481,263,295
609,S21A22P12_parsed.csv,87,895,478,493
