,AC,Reserved,General,Female,Male
0,AC35_U05A35P114_parsed.csv,200,1169,654,709
1,AC65_U05A65P18_parsed.csv,113,795,375,524
2,AC17_U05A17P74_parsed.csv,65,848,460,446
3,AC23_U05A23P157_parsed.csv,73,711,394,389
4,AC65_U05A65P38_parsed.csv,125,1165,587,700
5,AC42_U05A42P6_parsed.csv,120,923,499,542
6,AC69_U05A69P219_parsed.csv,95,811,410,480
7,AC34_U05A34P86_parsed.csv,82,849,452,476
8,AC49_U05A49P97_parsed.csv,139,929,458,606
9,AC49_U05A49P27_parsed.csv,203,1182,550,831
10,AC55_U05A55P131_parsed.csv,128,703,356,468
11,AC11_U05A11P46_parsed.csv,140,837,472,498
12,AC67_U05A67P12_parsed.csv,96,728,357,461
13,AC69_U05A69P82_parsed.csv,139,832,427,541
14,AC45_U05A45P76_parsed.csv,177,1135,428,875
15,AC49_U05A49P133_parsed.csv,131,850,418,558
16,AC38_U05A38P4_parsed.csv,144,815,352,606
17,AC70_U05A70P176_parsed.csv,113,682,375,418
18,AC25_U05A25P54_parsed.csv,76,886,474,486
19,AC30_U05A30P124_parsed.csv,113,743,411,444
20,AC8_U05A8P124_parsed.csv,150,830,470,503
21,AC57_U05A57P133_parsed.csv,168,1060,567,648
22,AC41_U05A41P43_parsed.csv,185,1068,437,815
23,AC13_U05A13P56_parsed.csv,43,594,325,304
24,AC44_U05A44P30_parsed.csv,115,757,411,457
25,AC58_U05A58P12_parsed.csv,118,1278,609,783
26,AC31_U05A31P336_parsed.csv,122,857,464,514
27,AC34_U05A34P285_parsed.csv,146,992,520,609
28,AC31_U05A31P219_parsed.csv,180,984,517,638
29,AC47_U05A47P22_parsed.csv,103,660,350,388
30,AC31_U05A31P257_parsed.csv,111,602,300,368
31,AC6_U05A6P98_parsed.csv,98,1092,587,593
32,AC52_U05A52P121_parsed.csv,153,980,514,609
33,AC37_U05A37P108_parsed.csv,95,804,436,457
34,AC17_U05A17P68_parsed.csv,60,791,430,418
35,AC25_U05A25P149_parsed.csv,164,727,323,566
36,AC55_U05A55P109_parsed.csv,76,747,399,421
37,AC10_U05A10P91_parsed.csv,194,1008,559,637
38,AC70_U05A70P163_parsed.csv,74,597,318,352
39,AC40_U05A40P23_parsed.csv,157,849,430,575
40,AC63_U05A63P101_parsed.csv,216,994,531,673
41,AC29_U05A29P62_parsed.csv,81,954,531,495
42,AC21_U05A21P33_parsed.csv,86,687,378,392
43,AC47_U05A47P50_parsed.csv,80,548,272,353
44,AC19_U05A19P91_parsed.csv,175,884,441,610
45,AC58_U05A58P31_parsed.csv,46,657,327,371
46,AC13_U05A13P27_parsed.csv,128,1095,561,645
47,AC56_U05A56P42_parsed.csv,243,1166,676,721
48,AC69_U05A69P191_parsed.csv,114,966,453,624
49,AC29_U05A29P51_parsed.csv,83,595,308,368
50,AC69_U05A69P244_parsed.csv,199,1003,545,656
51,AC34_U05A34P264_parsed.csv,147,996,524,617
52,AC30_U05A30P83_parsed.csv,73,644,366,348
53,AC12_U05A12P148_parsed.csv,167,814,459,510
54,AC34_U05A34P323_parsed.csv,124,1111,598,635
55,AC50_U05A50P24_parsed.csv,107,1090,582,606
56,AC55_U05A55P23_parsed.csv,174,1160,617,716
57,AC57_U05A57P8_parsed.csv,72,992,535,527
58,AC22_U05A22P38_parsed.csv,174,811,289,693
59,AC5_U05A5P80_parsed.csv,101,892,458,529
60,AC4_U05A4P60_parsed.csv,108,779,375,511
61,AC36_U05A36P25_parsed.csv,202,924,526,590
62,AC22_U05A22P107_parsed.csv,77,733,342,463
63,AC65_U05A65P15_parsed.csv,162,1068,448,779
64,AC49_U05A49P113_parsed.csv,164,1232,594,799
65,AC54_U05A54P136_parsed.csv,120,1277,573,820
66,AC12_U05A12P105_parsed.csv,188,845,451,558
67,AC40_U05A40P5_parsed.csv,155,946,544,549
68,AC5_U05A5P53_parsed.csv,195,1074,498,769
69,AC40_U05A40P91_parsed.csv,130,689,301,319
70,AC1_U05A1P132_parsed.csv,144,773,426,488
71,AC42_U05A42P89_parsed.csv,73,902,494,477
72,AC21_U05A21P28_parsed.csv,118,677,358,437
73,AC8_U05A8P191_parsed.csv,78,702,406,369
74,AC44_U05A44P86_parsed.csv,176,1038,504,690
75,AC69_U05A69P99_parsed.csv,87,663,332,409
76,AC65_U05A65P147_parsed.csv,204,1212,683,725
77,AC9_U05A9P222_parsed.csv,192,1084,570,698
78,AC53_U05A53P173_parsed.csv,178,1034,549,647
79,AC54_U05A54P48_parsed.csv,86,1131,466,748
80,AC59_U05A59P143_parsed.csv,49,670,381,336
81,AC10_U05A10P9_parsed.csv,81,614,322,369
82,AC43_U05A43P24_parsed.csv,126,1070,563,626
83,AC19_U05A19P50_parsed.csv,59,704,368,393
84,AC70_U05A70P214_parsed.csv,117,1009,528,597
85,AC1_U05A1P248_parsed.csv,66,578,287,354
86,AC38_U05A38P94_parsed.csv,153,832,444,535
87,AC46_U05A46P116_parsed.csv,181,1120,511,789
88,AC24_U05A24P158_parsed.csv,50,569,310,304
89,AC49_U05A49P136_parsed.csv,213,1142,562,790
90,AC17_U05A17P120_parsed.csv,139,801,453,480
91,AC53_U05A53P187_parsed.csv,193,1062,567,676
92,AC53_U05A53P49_parsed.csv,183,1007,506,675
93,AC29_U05A29P136_parsed.csv,61,519,289,290
94,AC25_U05A25P154_parsed.csv,92,626,257,461
95,AC19_U05A19P99_parsed.csv,134,913,478,561
96,AC5_U05A5P213_parsed.csv,145,802,366,580
97,AC31_U05A31P4_parsed.csv,188,1031,566,644
98,AC6_U05A6P182_parsed.csv,108,797,420,481
99,AC42_U05A42P57_parsed.csv,120,779,442,450
100,AC68_U05A68P31_parsed.csv,135,927,467,595
101,AC53_U05A53P134_parsed.csv,183,1265,558,878
102,AC5_U05A5P158_parsed.csv,153,824,448,528
103,AC56_U05A56P119_parsed.csv,140,879,447,562
104,AC31_U05A31P368_parsed.csv,114,810,419,502
105,AC1_U05A1P86_parsed.csv,124,836,453,502
106,AC7_U05A7P125_parsed.csv,77,592,290,375
107,AC54_U05A54P60_parsed.csv,103,1227,531,791
108,AC8_U05A8P31_parsed.csv,103,787,421,467
109,AC28_U05A28P100_parsed.csv,102,1297,689,702
110,AC9_U05A9P263_parsed.csv,77,757,410,420
111,AC35_U05A35P159_parsed.csv,166,740,414,491
112,AC68_U05A68P144_parsed.csv,153,1001,519,631
113,AC48_U05A48P56_parsed.csv,155,984,497,640
114,AC4_U05A4P74_parsed.csv,145,1060,550,647
115,AC66_U05A66P94_parsed.csv,170,1108,568,703
116,AC3_U05A3P125_parsed.csv,131,591,193,527
117,AC39_U05A39P110_parsed.csv,79,842,442,467
118,AC7_U05A7P246_parsed.csv,151,728,383,490
119,AC31_U05A31P105_parsed.csv,163,896,437,621
120,AC32_U05A32P149_parsed.csv,172,1251,673,742
121,AC55_U05A55P18_parsed.csv,165,995,559,593
122,AC59_U05A59P82_parsed.csv,71,1224,641,653
123,AC45_U05A45P84_parsed.csv,113,624,293,443
124,AC34_U05A34P9_parsed.csv,179,1258,650,779
125,AC54_U05A54P9_parsed.csv,139,1224,571,789
126,AC67_U05A67P149_parsed.csv,137,1066,564,636
127,AC11_U05A11P9_parsed.csv,196,1148,613,704
128,AC64_U05A64P134_parsed.csv,169,1059,621,607
129,AC12_U05A12P9_parsed.csv,72,641,340,368
130,AC4_U05A4P32_parsed.csv,100,648,358,387
131,AC62_U05A62P22_parsed.csv,83,788,429,437
132,AC35_U05A35P7_parsed.csv,194,1134,620,695
133,AC27_U05A27P68_parsed.csv,109,1046,583,564
134,AC50_U05A50P140_parsed.csv,144,1038,563,609
135,AC25_U05A25P90_parsed.csv,152,1165,632,678
136,AC31_U05A31P294_parsed.csv,50,681,365,357
137,AC45_U05A45P55_parsed.csv,203,1130,475,845
138,AC42_U05A42P95_parsed.csv,67,947,516,494
139,AC50_U05A50P17_parsed.csv,133,568,229,467
140,AC22_U05A22P19_parsed.csv,124,722,264,574
141,AC28_U05A28P81_parsed.csv,198,1077,567,700
142,AC19_U05A19P135_parsed.csv,80,807,423,460
143,AC46_U05A46P122_parsed.csv,200,1104,464,833
144,AC35_U05A35P2_parsed.csv,101,631,350,377
145,AC55_U05A55P135_parsed.csv,173,1160,544,784
146,AC18_U05A18P90_parsed.csv,80,1190,623,643
147,AC32_U05A32P245_parsed.csv,134,935,501,562
148,AC7_U05A7P227_parsed.csv,149,669,352,464
149,AC32_U05A32P74_parsed.csv,165,1250,623,771
150,AC54_U05A54P61_parsed.csv,90,1223,535,771
151,AC42_U05A42P145_parsed.csv,171,1055,493,727
152,AC61_U05A61P54_parsed.csv,154,1076,520,704
153,AC68_U05A68P185_parsed.csv,94,677,342,428
154,AC9_U05A9P48_parsed.csv,167,898,503,551
155,AC58_U05A58P157_parsed.csv,144,925,484,578
156,AC66_U05A66P87_parsed.csv,173,1141,600,713
157,AC3_U05A3P53_parsed.csv,115,917,444,585
158,AC56_U05A56P128_parsed.csv,152,914,501,559
159,AC27_U05A27P84_parsed.csv,120,1164,600,678
160,AC54_U05A54P182_parsed.csv,118,700,299,516
161,AC64_U05A64P1_parsed.csv,125,896,491,522
162,AC61_U05A61P175_parsed.csv,140,867,457,550
163,AC24_U05A24P16_parsed.csv,131,543,264,407
164,AC48_U05A48P40_parsed.csv,159,1248,677,722
165,AC43_U05A43P96_parsed.csv,151,861,429,580
166,AC55_U05A55P58_parsed.csv,169,782,423,523
167,AC18_U05A18P9_parsed.csv,62,963,514,492
168,AC56_U05A56P110_parsed.csv,111,1008,557,555
169,AC26_U05A26P76_parsed.csv,120,1010,498,631
170,AC17_U05A17P119_parsed.csv,123,756,403,472
171,AC11_U05A11P70_parsed.csv,199,1079,472,791
172,AC56_U05A56P154_parsed.csv,53,759,409,397
173,AC3_U05A3P140_parsed.csv,121,1093,597,608
174,AC58_U05A58P28_parsed.csv,131,1238,593,773
175,AC60_U05A60P42_parsed.csv,58,655,355,354
176,AC66_U05A66P137_parsed.csv,133,771,403,498
177,AC59_U05A59P17_parsed.csv,132,1021,534,616
178,AC66_U05A66P78_parsed.csv,159,1137,553,736
179,AC11_U05A11P60_parsed.csv,91,1053,570,570
180,AC44_U05A44P41_parsed.csv,169,1153,592,726
181,AC36_U05A36P174_parsed.csv,117,681,353,438
182,AC25_U05A25P148_parsed.csv,142,519,238,421
183,AC1_U05A1P241_parsed.csv,110,703,396,416
184,AC34_U05A34P159_parsed.csv,199,1021,528,686
185,AC32_U05A32P146_parsed.csv,122,787,409,499
186,AC10_U05A10P15_parsed.csv,91,527,292,326
187,AC26_U05A26P107_parsed.csv,76,729,376,426
188,AC34_U05A34P222_parsed.csv,137,882,443,570
189,AC53_U05A53P138_parsed.csv,192,1145,580,748
190,AC40_U05A40P144_parsed.csv,78,617,341,353
191,AC6_U05A6P1_parsed.csv,93,835,442,480
192,AC6_U05A6P37_parsed.csv,152,1252,663,729
193,AC64_U05A64P58_parsed.csv,119,1010,527,601
194,AC68_U05A68P134_parsed.csv,136,725,371,489
195,AC11_U05A11P45_parsed.csv,210,1152,661,695
196,AC31_U05A31P243_parsed.csv,99,484,247,330
197,AC68_U05A68P96_parsed.csv,164,789,415,536
198,AC43_U05A43P119_parsed.csv,104,1301,680,693
199,AC32_U05A32P10_parsed.csv,128,845,454,513
200,AC45_U05A45P21_parsed.csv,93,868,480,463
201,AC40_U05A40P151_parsed.csv,90,860,459,485
202,AC64_U05A64P100_parsed.csv,116,1177,649,637
203,AC1_U05A1P88_parsed.csv,132,906,510,526
204,AC43_U05A43P141_parsed.csv,154,1096,545,693
205,AC65_U05A65P80_parsed.csv,129,1230,647,710
206,AC40_U05A40P55_parsed.csv,97,629,319,406
207,AC43_U05A43P17_parsed.csv,63,633,322,371
208,AC56_U05A56P96_parsed.csv,155,937,460,631
209,AC31_U05A31P299_parsed.csv,102,1011,545,561
210,AC24_U05A24P8_parsed.csv,218,834,371,679
211,AC28_U05A28P5_parsed.csv,60,634,353,338
212,AC40_U05A40P66_parsed.csv,125,593,295,420
213,AC62_U05A62P145_parsed.csv,105,964,522,547
214,AC64_U05A64P24_parsed.csv,146,1071,588,627
215,AC24_U05A24P74_parsed.csv,89,643,315,409
216,AC31_U05A31P280_parsed.csv,138,1063,532,653
217,AC11_U05A11P159_parsed.csv,106,612,292,419
218,AC54_U05A54P148_parsed.csv,107,1164,471,795
219,AC49_U05A49P143_parsed.csv,139,1160,524,762
220,AC57_U05A57P130_parsed.csv,172,929,493,603
221,AC58_U05A58P162_parsed.csv,171,844,429,580
222,AC2_U05A2P20_parsed.csv,67,794,366,487
223,AC32_U05A32P202_parsed.csv,133,1084,563,585
224,AC22_U05A22P22_parsed.csv,91,701,259,532
225,AC34_U05A34P329_parsed.csv,214,1184,608,785
226,AC8_U05A8P136_parsed.csv,165,857,457,559
227,AC67_U05A67P7_parsed.csv,89,615,317,384
228,AC47_U05A47P71_parsed.csv,125,910,481,538
229,AC69_U05A69P148_parsed.csv,138,916,478,570
230,AC69_U05A69P101_parsed.csv,171,1123,580,705
231,AC37_U05A37P59_parsed.csv,151,852,408,495
232,AC6_U05A6P212_parsed.csv,136,813,394,549
233,AC67_U05A67P55_parsed.csv,117,928,484,555
234,AC8_U05A8P161_parsed.csv,162,928,496,586
235,AC11_U05A11P150_parsed.csv,119,625,298,440
236,AC70_U05A70P91_parsed.csv,98,654,327,423
237,AC13_U05A13P165_parsed.csv,67,633,325,344
238,AC34_U05A34P170_parsed.csv,132,745,386,487
239,AC24_U05A24P70_parsed.csv,80,534,287,327
240,AC70_U05A70P241_parsed.csv,153,946,494,604
241,AC42_U05A42P39_parsed.csv,121,764,408,472
242,AC8_U05A8P203_parsed.csv,122,830,496,455
243,AC66_U05A66P7_parsed.csv,147,1131,599,672
244,AC54_U05A54P19_parsed.csv,92,829,438,477
245,AC2_U05A2P242_parsed.csv,191,1227,612,799
246,AC54_U05A54P197_parsed.csv,142,854,464,528
247,AC62_U05A62P143_parsed.csv,116,1143,606,645
248,AC8_U05A8P204_parsed.csv,171,832,488,512
249,AC54_U05A54P62_parsed.csv,99,1165,501,749
250,AC60_U05A60P60_parsed.csv,139,951,491,591
251,AC5_U05A5P4_parsed.csv,196,1143,601,730
252,AC8_U05A8P148_parsed.csv,110,479,260,328
253,AC36_U05A36P41_parsed.csv,104,556,311,343
254,AC2_U05A2P215_parsed.csv,170,1090,558,697
255,AC63_U05A63P97_parsed.csv,109,643,324,416
256,AC31_U05A31P103_parsed.csv,131,749,385,489
257,AC35_U05A35P238_parsed.csv,122,859,466,513
258,AC48_U05A48P20_parsed.csv,134,602,339,386
259,AC1_U05A1P270_parsed.csv,81,600,316,358
260,AC70_U05A70P168_parsed.csv,97,975,492,580
261,AC6_U05A6P33_parsed.csv,131,1159,613,670
262,AC7_U05A7P69_parsed.csv,154,819,435,537
263,AC24_U05A24P121_parsed.csv,121,1241,695,656
264,AC15_U05A15P131_parsed.csv,92,749,391,448
265,AC58_U05A58P41_parsed.csv,179,1138,597,708
266,AC47_U05A47P190_parsed.csv,119,697,337,461
267,AC47_U05A47P9_parsed.csv,141,970,523,555
268,AC44_U05A44P37_parsed.csv,101,553,289,360
269,AC60_U05A60P108_parsed.csv,80,627,332,373
270,AC62_U05A62P14_parsed.csv,62,542,295,307
271,AC35_U05A35P172_parsed.csv,131,742,403,467
272,AC70_U05A70P63_parsed.csv,240,1034,546,721
273,AC8_U05A8P138_parsed.csv,183,953,507,626
274,AC69_U05A69P87_parsed.csv,115,728,400,440
275,AC40_U05A40P105_parsed.csv,72,400,220,244
276,AC64_U05A64P160_parsed.csv,170,957,538,586
277,AC22_U05A22P28_parsed.csv,178,1114,515,772
278,AC37_U05A37P218_parsed.csv,123,847,460,490
279,AC5_U05A5P66_parsed.csv,139,658,311,483
280,AC20_U05A20P107_parsed.csv,132,747,412,466
281,AC6_U05A6P213_parsed.csv,148,694,353,483
282,AC70_U05A70P125_parsed.csv,111,717,385,442
283,AC65_U05A65P119_parsed.csv,81,709,387,402
284,AC33_U05A33P8_parsed.csv,119,941,469,587
285,AC8_U05A8P212_parsed.csv,81,600,283,398
286,AC34_U05A34P142_parsed.csv,324,885,524,664
287,AC14_U05A14P22_parsed.csv,164,847,448,556
288,AC58_U05A58P9_parsed.csv,285,1095,422,953
289,AC63_U05A63P65_parsed.csv,73,757,401,416
290,AC40_U05A40P89_parsed.csv,156,830,372,333
291,AC65_U05A65P165_parsed.csv,183,1146,637,680
292,AC1_U05A1P4_parsed.csv,117,626,329,410
293,AC29_U05A29P26_parsed.csv,70,1200,604,660
294,AC40_U05A40P159_parsed.csv,107,869,461,506
295,AC22_U05A22P13_parsed.csv,126,821,390,548
296,AC62_U05A62P90_parsed.csv,73,728,382,416
297,AC55_U05A55P142_parsed.csv,142,1066,530,670
298,AC57_U05A57P159_parsed.csv,168,1163,552,770
299,AC34_U05A34P274_parsed.csv,208,963,497,670
300,AC46_U05A46P63_parsed.csv,131,957,480,596
301,AC24_U05A24P139_parsed.csv,147,799,449,495
302,AC2_U05A2P251_parsed.csv,130,610,300,439
303,AC61_U05A61P69_parsed.csv,170,1155,544,775
304,AC11_U05A11P147_parsed.csv,161,828,377,602
305,AC64_U05A64P43_parsed.csv,179,1110,595,690
306,AC42_U05A42P130_parsed.csv,47,808,419,433
307,AC50_U05A50P32_parsed.csv,111,1112,567,648
308,AC11_U05A11P2_parsed.csv,121,780,353,488
309,AC43_U05A43P90_parsed.csv,86,689,371,401
310,AC59_U05A59P173_parsed.csv,189,685,290,579
311,AC38_U05A38P10_parsed.csv,213,767,274,706
312,AC41_U05A41P28_parsed.csv,132,1342,615,852
313,AC45_U05A45P118_parsed.csv,91,884,399,569
314,AC67_U05A67P194_parsed.csv,63,657,343,371
315,AC52_U05A52P20_parsed.csv,148,640,298,489
316,AC34_U05A34P74_parsed.csv,108,927,514,516
317,AC24_U05A24P22_parsed.csv,184,881,382,681
318,AC14_U05A14P70_parsed.csv,211,1037,507,741
319,AC42_U05A42P40_parsed.csv,158,809,425,528
320,AC21_U05A21P44_parsed.csv,166,1253,536,787
321,AC9_U05A9P42_parsed.csv,202,1165,639,714
322,AC1_U05A1P33_parsed.csv,161,852,454,554
323,AC8_U05A8P113_parsed.csv,170,1021,567,620
324,AC58_U05A58P79_parsed.csv,174,1190,587,771
325,AC26_U05A26P25_parsed.csv,167,1044,575,630
326,AC70_U05A70P5_parsed.csv,176,1025,502,699
327,AC20_U05A20P11_parsed.csv,88,958,480,559
328,AC31_U05A31P222_parsed.csv,184,1027,563,645
329,AC66_U05A66P134_parsed.csv,142,1013,499,653
330,AC67_U05A67P11_parsed.csv,127,849,407,548
331,AC9_U05A9P171_parsed.csv,136,677,350,462
332,AC48_U05A48P132_parsed.csv,76,687,352,407
333,AC55_U05A55P87_parsed.csv,130,687,353,456
334,AC55_U05A55P149_parsed.csv,174,1153,559,766
335,AC11_U05A11P200_parsed.csv,103,574,280,389
336,AC2_U05A2P226_parsed.csv,136,826,400,552
337,AC1_U05A1P218_parsed.csv,85,556,291,348
338,AC56_U05A56P63_parsed.csv,150,790,402,534
339,AC34_U05A34P198_parsed.csv,184,810,391,598
340,AC57_U05A57P179_parsed.csv,91,814,412,487
341,AC29_U05A29P93_parsed.csv,79,1008,516,570
342,AC36_U05A36P167_parsed.csv,251,1204,633,808
343,AC37_U05A37P84_parsed.csv,107,696,360,439
344,AC2_U05A2P233_parsed.csv,144,912,460,594
345,AC32_U05A32P118_parsed.csv,80,574,300,350
346,AC5_U05A5P113_parsed.csv,106,870,456,515
347,AC38_U05A38P107_parsed.csv,228,1219,626,814
348,AC8_U05A8P88_parsed.csv,106,852,403,553
349,AC2_U05A2P42_parsed.csv,204,1211,603,811
350,AC57_U05A57P31_parsed.csv,114,1208,572,743
351,AC1_U05A1P92_parsed.csv,77,460,256,279
352,AC2_U05A2P208_parsed.csv,149,1026,542,626
353,AC17_U05A17P40_parsed.csv,145,652,307,486
354,AC26_U05A26P108_parsed.csv,70,606,347,328
355,AC53_U05A53P124_parsed.csv,145,827,361,590
356,AC46_U05A46P126_parsed.csv,215,1202,611,802
357,AC60_U05A60P12_parsed.csv,52,639,337,349
358,AC15_U05A15P25_parsed.csv,94,1045,539,594
359,AC36_U05A36P31_parsed.csv,140,693,368,460
360,AC21_U05A21P66_parsed.csv,86,1014,548,547
361,AC39_U05A39P3_parsed.csv,77,500,263,309
362,AC16_U05A16P122_parsed.csv,135,985,517,590
363,AC19_U05A19P61_parsed.csv,83,748,406,423
364,AC34_U05A34P19_parsed.csv,108,733,347,489
365,AC59_U05A59P84_parsed.csv,263,1135,613,778
366,AC11_U05A11P190_parsed.csv,78,459,223,313
367,AC29_U05A29P115_parsed.csv,51,662,367,346
368,AC37_U05A37P111_parsed.csv,64,671,364,364
369,AC3_U05A3P98_parsed.csv,68,831,429,468
370,AC60_U05A60P190_parsed.csv,60,660,354,364
371,AC1_U05A1P220_parsed.csv,148,930,473,603
372,AC32_U05A32P86_parsed.csv,125,1053,528,635
373,AC61_U05A61P7_parsed.csv,92,642,330,399
374,AC36_U05A36P68_parsed.csv,404,894,616,674
375,AC54_U05A54P196_parsed.csv,211,1118,602,720
376,AC32_U05A32P209_parsed.csv,89,518,290,313
377,AC30_U05A30P115_parsed.csv,175,1118,588,699
378,AC54_U05A54P107_parsed.csv,98,813,399,507
379,AC22_U05A22P120_parsed.csv,127,1062,542,641
380,AC22_U05A22P62_parsed.csv,85,815,441,456
381,AC44_U05A44P153_parsed.csv,76,877,499,450
382,AC9_U05A9P142_parsed.csv,151,868,447,568
383,AC56_U05A56P84_parsed.csv,147,749,408,484
384,AC9_U05A9P165_parsed.csv,128,606,294,439
385,AC2_U05A2P112_parsed.csv,175,731,338,567
386,AC69_U05A69P205_parsed.csv,102,835,405,528
387,AC59_U05A59P21_parsed.csv,91,663,338,411
388,AC18_U05A18P127_parsed.csv,111,771,398,479
389,AC65_U05A65P40_parsed.csv,173,1144,596,711
390,AC54_U05A54P37_parsed.csv,153,1344,625,866
391,AC57_U05A57P68_parsed.csv,107,565,284,386
392,AC57_U05A57P147_parsed.csv,168,766,441,487
393,AC1_U05A1P121_parsed.csv,161,820,438,537
394,AC32_U05A32P203_parsed.csv,152,1273,697,692
395,AC30_U05A30P136_parsed.csv,83,654,337,400
396,AC70_U05A70P60_parsed.csv,117,492,231,378
397,AC53_U05A53P129_parsed.csv,166,1227,557,825
398,AC64_U05A64P57_parsed.csv,109,1123,567,661
399,AC66_U05A66P148_parsed.csv,103,689,328,463
400,AC44_U05A44P7_parsed.csv,124,689,375,433
401,AC15_U05A15P18_parsed.csv,59,728,413,373
402,AC28_U05A28P93_parsed.csv,92,1003,523,565
403,AC25_U05A25P133_parsed.csv,231,922,412,739
404,AC22_U05A22P68_parsed.csv,63,668,323,407
405,AC65_U05A65P1_parsed.csv,130,901,407,615
406,AC12_U05A12P88_parsed.csv,113,707,385,432
407,AC2_U05A2P36_parsed.csv,184,986,517,649
408,AC12_U05A12P47_parsed.csv,131,860,472,498
409,AC54_U05A54P167_parsed.csv,125,1209,586,745
410,AC34_U05A34P213_parsed.csv,101,758,407,448
411,AC39_U05A39P117_parsed.csv,70,1067,563,563
412,AC11_U05A11P39_parsed.csv,144,728,400,465
413,AC32_U05A32P238_parsed.csv,187,1089,523,753
414,AC1_U05A1P22_parsed.csv,72,492,250,310
415,AC48_U05A48P54_parsed.csv,180,1106,599,653
416,AC42_U05A42P46_parsed.csv,176,998,533,633
417,AC16_U05A16P145_parsed.csv,90,1082,555,596
418,AC2_U05A2P71_parsed.csv,171,956,506,615
419,AC31_U05A31P120_parsed.csv,172,1159,568,752
420,AC56_U05A56P31_parsed.csv,117,1283,692,700
421,AC63_U05A63P58_parsed.csv,95,727,396,413
422,AC63_U05A63P64_parsed.csv,113,1140,609,620
423,AC15_U05A15P71_parsed.csv,146,807,443,507
424,AC43_U05A43P20_parsed.csv,81,845,433,487
425,AC10_U05A10P78_parsed.csv,82,545,283,330
426,AC36_U05A36P139_parsed.csv,159,765,346,571
427,AC37_U05A37P163_parsed.csv,186,1001,530,645
428,AC23_U05A23P88_parsed.csv,156,946,504,596
429,AC44_U05A44P84_parsed.csv,210,896,489,605
430,AC5_U05A5P81_parsed.csv,118,920,488,548
431,AC61_U05A61P50_parsed.csv,132,866,459,538
432,AC51_U05A51P80_parsed.csv,99,901,472,471
433,AC34_U05A34P371_parsed.csv,317,1021,654,676
434,AC34_U05A34P241_parsed.csv,94,700,366,422
435,AC10_U05A10P115_parsed.csv,138,828,450,510
436,AC70_U05A70P165_parsed.csv,152,1101,603,649
437,AC29_U05A29P22_parsed.csv,45,803,424,418
438,AC68_U05A68P25_parsed.csv,139,938,515,557
439,AC49_U05A49P68_parsed.csv,156,1126,547,729
440,AC49_U05A49P151_parsed.csv,180,906,419,654
441,AC9_U05A9P46_parsed.csv,174,862,448,574
442,AC15_U05A15P15_parsed.csv,94,917,480,521
443,AC60_U05A60P176_parsed.csv,72,1028,529,564
444,AC47_U05A47P165_parsed.csv,194,1180,578,779
445,AC36_U05A36P20_parsed.csv,194,890,491,579
446,AC53_U05A53P233_parsed.csv,161,1042,521,679
447,AC60_U05A60P28_parsed.csv,80,663,359,377
448,AC1_U05A1P152_parsed.csv,109,791,408,489
449,AC25_U05A25P42_parsed.csv,224,831,349,704
450,AC31_U05A31P38_parsed.csv,105,584,303,386
451,AC16_U05A16P95_parsed.csv,163,1195,568,775
452,AC48_U05A48P110_parsed.csv,127,1288,633,760
453,AC58_U05A58P54_parsed.csv,104,819,432,488
454,AC42_U05A42P141_parsed.csv,163,819,358,613
455,AC51_U05A51P143_parsed.csv,144,995,476,657
456,AC37_U05A37P63_parsed.csv,82,621,321,366
457,AC53_U05A53P103_parsed.csv,196,1202,634,753
458,AC6_U05A6P245_parsed.csv,146,1149,632,656
459,AC40_U05A40P110_parsed.csv,60,504,269,294
460,AC54_U05A54P68_parsed.csv,102,1303,567,829
461,AC4_U05A4P5_parsed.csv,150,823,406,565
462,AC7_U05A7P3_parsed.csv,104,561,296,364
463,AC6_U05A6P209_parsed.csv,155,986,508,629
464,AC32_U05A32P142_parsed.csv,122,1003,517,598
465,AC26_U05A26P147_parsed.csv,136,1010,517,623
466,AC5_U05A5P27_parsed.csv,134,749,412,465
467,AC53_U05A53P32_parsed.csv,140,810,411,533
468,AC50_U05A50P106_parsed.csv,84,697,386,392
469,AC13_U05A13P10_parsed.csv,183,973,496,656
470,AC9_U05A9P135_parsed.csv,183,1128,531,774
471,AC64_U05A64P180_parsed.csv,101,924,482,541
472,AC61_U05A61P10_parsed.csv,58,555,285,325
473,AC25_U05A25P30_parsed.csv,78,657,382,350
474,AC5_U05A5P142_parsed.csv,113,723,382,446
475,AC40_U05A40P140_parsed.csv,80,455,236,296
476,AC54_U05A54P207_parsed.csv,177,1006,491,688
477,AC49_U05A49P62_parsed.csv,190,1161,576,762
478,AC1_U05A1P6_parsed.csv,166,956,521,593
479,AC66_U05A66P43_parsed.csv,96,933,477,546
480,AC9_U05A9P255_parsed.csv,93,716,364,440
481,AC16_U05A16P13_parsed.csv,84,770,405,446
482,AC55_U05A55P65_parsed.csv,163,1133,639,654
483,AC10_U05A10P44_parsed.csv,118,643,372,384
484,AC69_U05A69P216_parsed.csv,124,905,484,545
485,AC7_U05A7P17_parsed.csv,150,1031,556,621
486,AC47_U05A47P188_parsed.csv,125,892,457,550
487,AC22_U05A22P130_parsed.csv,136,981,558,557
488,AC59_U05A59P46_parsed.csv,118,1146,616,639
489,AC54_U05A54P16_parsed.csv,135,1087,516,704
490,AC17_U05A17P126_parsed.csv,155,862,471,537
491,AC18_U05A18P1_parsed.csv,160,1057,514,701
492,AC13_U05A13P146_parsed.csv,22,537,260,289
