,AC,Reserved,General,Female,Male
247,A004_A0040027_parsed.csv,209,632,833,3
248,A046_A0460014_parsed.csv,103,452,0,551
249,A053_A0530032_parsed.csv,37,847,440,434
250,A051_A0510002_parsed.csv,60,847,900,1
251,A047_A0470018_parsed.csv,55,485,540,0
252,A012_A0120033_parsed.csv,151,551,346,350
253,A028_A0280005_parsed.csv,169,385,547,0
254,A038_A0380032_parsed.csv,17,583,302,294
255,A007_A0070036_parsed.csv,19,233,128,121
256,A008_A0080011_parsed.csv,17,305,152,165
257,A035_A0350054_parsed.csv,4,181,85,97
258,A019_A0190044_parsed.csv,83,563,0,637
259,A060_A0600034_parsed.csv,48,551,296,300
260,A033_A0330043_parsed.csv,298,200,249,242
261,A027_A0270054_parsed.csv,94,495,582,0
262,A027_A0270066_parsed.csv,107,617,697,3
263,A026_A0260030_parsed.csv,260,563,373,433
264,A026_A0260058_parsed.csv,24,180,94,108
265,A041_A0410027_parsed.csv,20,973,476,517
266,A025_A0250055_parsed.csv,76,316,388,0
267,A042_A0420007_parsed.csv,19,884,437,441
268,A040_A0400035_parsed.csv,21,711,346,386
269,A004_A0040043_parsed.csv,187,576,0,756
270,A032_A0320038_parsed.csv,156,314,237,226
271,A030_A0300022_parsed.csv,171,532,0,679
272,A001_A0010028_parsed.csv,59,208,134,130
273,A037_A0370055_parsed.csv,16,494,249,258
274,A002_A0020053_parsed.csv,100,813,907,0
275,A041_A0410053_parsed.csv,22,522,272,272
276,A006_A0060056_parsed.csv,89,732,804,5
277,A040_A0400015_parsed.csv,22,720,373,369
278,A049_A0490014_parsed.csv,26,805,399,428
279,A007_A0070068_parsed.csv,49,164,107,103
280,A017_A0170032_parsed.csv,91,557,637,1
281,A035_A0350038_parsed.csv,28,815,404,431
282,A026_A0260055_parsed.csv,41,128,88,72
283,A023_A0230027_parsed.csv,38,289,170,153
284,A059_A0590038_parsed.csv,17,383,191,205
285,A055_A0550017_parsed.csv,57,811,436,432
286,A047_A0470022_parsed.csv,71,605,676,0
287,A016_A0160015_parsed.csv,108,405,273,232
288,A024_A0240030_parsed.csv,97,438,286,240
289,A010_A0100004_parsed.csv,46,453,0,493
290,A011_A0110034_parsed.csv,154,517,0,667
291,A027_A0270060_parsed.csv,14,90,46,55
292,A002_A0020001_parsed.csv,199,757,466,481
293,A001_A0010001_parsed.csv,192,764,447,498
294,A003_A0030009_parsed.csv,209,367,568,1
295,A042_A0420031_parsed.csv,18,765,365,415
296,A028_A0280034_parsed.csv,183,426,303,302
297,A015_A0150033_parsed.csv,89,625,710,0
298,A011_A0110020_parsed.csv,88,460,541,2
299,A013_A0130004_parsed.csv,85,212,146,151
300,A059_A0590015_parsed.csv,66,571,295,341
301,A055_A0550013_parsed.csv,527,458,471,499
302,A031_A0310004_parsed.csv,101,388,484,0
303,A007_A0070014_parsed.csv,31,186,105,107
304,A024_A0240008_parsed.csv,115,753,861,0
305,A030_A0300029_parsed.csv,185,640,391,426
306,A015_A0150050_parsed.csv,212,462,0,661
307,A043_A0430011_parsed.csv,22,937,481,472
308,A005_A0050011_parsed.csv,155,403,321,233
309,A057_A0570012_parsed.csv,111,473,578,1
310,A058_A0580056_parsed.csv,20,629,285,362
311,A023_A0230042_parsed.csv,79,291,1,365
312,A043_A0430002_parsed.csv,34,612,293,346
313,A002_A0020021_parsed.csv,87,642,726,0
314,A049_A0490004_parsed.csv,10,323,167,163
315,A054_A0540003_parsed.csv,260,541,402,399
316,A001_A0010059_parsed.csv,105,469,568,1
317,A010_A0100009_parsed.csv,46,401,0,439
318,A027_A0270005_parsed.csv,39,189,97,128
319,A058_A0580049_parsed.csv,7,650,310,341
320,A004_A0040004_parsed.csv,157,550,0,699
321,A032_A0320057_parsed.csv,142,545,334,348
322,A033_A0330050_parsed.csv,196,470,336,320
323,A013_A0130039_parsed.csv,71,489,0,556
324,A014_A0140035_parsed.csv,89,544,0,625
325,A004_A0040013_parsed.csv,209,695,887,3
326,A007_A0070047_parsed.csv,51,225,136,136
327,A007_A0070052_parsed.csv,20,88,49,58
328,A012_A0120026_parsed.csv,147,601,400,341
329,A052_A0520026_parsed.csv,158,798,951,0
330,A033_A0330029_parsed.csv,272,508,351,422
331,A014_A0140014_parsed.csv,113,580,690,0
332,A058_A0580020_parsed.csv,4,297,133,166
333,A027_A0270064_parsed.csv,40,89,69,58
334,A028_A0280033_parsed.csv,234,434,322,332
335,A037_A0370016_parsed.csv,18,341,176,183
336,A023_A0230039_parsed.csv,110,320,427,0
337,A052_A0520030_parsed.csv,5,206,105,106
338,A035_A0350004_parsed.csv,123,288,199,209
339,A043_A0430061_parsed.csv,9,228,108,122
340,A036_A0360011_parsed.csv,165,226,171,210
341,A030_A0300030_parsed.csv,225,398,0,607
342,A025_A0250038_parsed.csv,113,395,499,0
343,A059_A0590016_parsed.csv,14,324,157,178
344,A041_A0410059_parsed.csv,13,283,144,151
345,A056_A0560001_parsed.csv,47,637,314,363
346,A043_A0430013_parsed.csv,8,442,230,220
347,A007_A0070008_parsed.csv,77,628,699,0
348,A015_A0150072_parsed.csv,124,294,0,412
349,A045_A0450008_parsed.csv,264,425,684,1
350,A042_A0420029_parsed.csv,15,415,194,230
351,A020_A0200014_parsed.csv,92,258,0,345
